Tissue.origin	Cancer.type	Subtype	Gene.name1	Aberrance.type1	Aberrance.site1	Gene.name2	Aberrance.type2	Aberrance.site2	Description	Source	PMID
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	DDX23	mutation	NA	MT-ND5	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	DHX32	mutation	NA	MT-ND5	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	HNRNPK	mutation	NA	MT-ND5	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	METTL3	mutation	NA	MT-ND5	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	MT-ND5	mutation	NA	PLRG1	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	MT-ND5	mutation	NA	POLR2A	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	MT-ND5	mutation	NA	PRPF3	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	MT-ND5	mutation	NA	PRPF8	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	MT-ND5	mutation	NA	RBMX	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	MT-ND5	mutation	NA	SF3B1	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	MT-ND5	mutation	NA	SNRNP200	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	MT-ND5	mutation	NA	SRRM2	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	MT-ND5	mutation	NA	SRSF2	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	MT-ND5	mutation	NA	SRSF6	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	MT-ND5	mutation	NA	SUPT5H	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	MT-ND5	mutation	NA	TRA2B	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	MT-ND5	mutation	NA	U2AF1	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	MT-ND5	mutation	NA	U2AF1L4	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	MT-ND5	mutation	NA	U2AF2	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	CEBPA	mutation	NA	KDM6A	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	CSTF2T	mutation	NA	KDM6A	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	DDX1	mutation	NA	KDM6A	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	DDX23	mutation	NA	KDM6A	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	DHX32	mutation	NA	KDM6A	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	HNRNPK	mutation	NA	KDM6A	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	KDM6A	mutation	NA	METTL3	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	KDM6A	mutation	NA	PLRG1	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	KDM6A	mutation	NA	POLR2A	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	KDM6A	mutation	NA	PRPF3	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	KDM6A	mutation	NA	PRPF8	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	KDM6A	mutation	NA	RBMX	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	KDM6A	mutation	NA	SF3B1	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	KDM6A	mutation	NA	SNRNP200	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	KDM6A	mutation	NA	SRRM2	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	KDM6A	mutation	NA	SRSF2	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	KDM6A	mutation	NA	SRSF6	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	KDM6A	mutation	NA	SUPT5H	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	KDM6A	mutation	NA	TRA2B	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	KDM6A	mutation	NA	U2AF1	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	KDM6A	mutation	NA	U2AF1L4	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	KDM6A	mutation	NA	U2AF2	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	NUP98-NSD1	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	NUP98-NSD1	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	NUP98-NSD1	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	BRPF1	mutation	NA	NUP98-NSD1	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	CBX5	mutation	NA	NUP98-NSD1	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	CBX7	mutation	NA	NUP98-NSD1	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	EED	mutation	NA	NUP98-NSD1	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	HDAC2	mutation	NA	NUP98-NSD1	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	HDAC3	mutation	NA	NUP98-NSD1	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	JMJD1C	mutation	NA	NUP98-NSD1	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	KAT6B	mutation	NA	NUP98-NSD1	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	KDM2B	mutation	NA	NUP98-NSD1	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	KDM3B	mutation	NA	NUP98-NSD1	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	KMT2D	mutation	NA	NUP98-NSD1	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	KMT2C	mutation	NA	NUP98-NSD1	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	MTA2	mutation	NA	NUP98-NSD1	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	NUP98-NSD1	structural variation	NA	PRDM9	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	NUP98-NSD1	structural variation	NA	PRDM16	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	NUP98-NSD1	structural variation	NA	RBBP4	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	NUP98-NSD1	structural variation	NA	SAP130	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	NUP98-NSD1	structural variation	NA	SCML2	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	NUP98-NSD1	structural variation	NA	SUDS3	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	NUP98-NSD1	structural variation	NA	SUZ12	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	NUP98-NSD1	structural variation	NA	ZBTB33	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	NUP98-NSD1	structural variation	NA	ZBTB7B	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	CREBBP-KAT6A	structural variation	NA	NUP98-NSD1	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	NUP98-NSD1	structural variation	NA	RPN1-MECOM	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	NUP98-NSD1	structural variation	NA	RUNX1-MECOM	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	MT-RNR1	mutation	NA	NUP98-NSD1	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	NUP98-NSD1	structural variation	NA	SMC1A	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	NUP98-NSD1	structural variation	NA	SMC3	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	NUP98-NSD1	structural variation	NA	SMC5	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	NUP98-NSD1	structural variation	NA	STAG2	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	NUP98-NSD1	structural variation	NA	RAD21	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	DIS3	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	DIS3	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	DIS3	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	BRPF1	mutation	NA	DIS3	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
